main_class_id|binary_class_id|num_active_effects|de_noise_reg|dynamic_reg|eq_reg|de_esser_reg|reverb_reg|limiter_reg|mean_reg|de_noise_profile|dynamic_profile|eq_profile|de_esser_profile|reverb_profile|limiter_profile|merged_profile
1484|62|5|0.5|0.75|0.8333333333333334|1.0|0.6666666666666666|0.0|0.625|p1|p3|p5|p2|p2|p0|p1-p3-p5-p2-p2-p0
1485|63|6|0.5|0.75|0.8333333333333334|1.0|0.6666666666666666|1.0|0.7916666666666666|p1|p3|p5|p2|p2|p1|p1-p3-p5-p2-p2-p1
1486|62|5|0.5|0.75|0.8333333333333334|1.0|1.0|0.0|0.6805555555555557|p1|p3|p5|p2|p3|p0|p1-p3-p5-p2-p3-p0
1487|63|6|0.5|0.75|0.8333333333333334|1.0|1.0|1.0|0.8472222222222223|p1|p3|p5|p2|p3|p1|p1-p3-p5-p2-p3-p1
1488|56|3|0.5|0.75|1.0|0.0|0.0|0.0|0.375|p1|p3|p6|p0|p0|p0|p1-p3-p6-p0-p0-p0
1489|57|4|0.5|0.75|1.0|0.0|0.0|1.0|0.5416666666666666|p1|p3|p6|p0|p0|p1|p1-p3-p6-p0-p0-p1
1490|58|4|0.5|0.75|1.0|0.0|0.3333333333333333|0.0|0.4305555555555556|p1|p3|p6|p0|p1|p0|p1-p3-p6-p0-p1-p0
1491|59|5|0.5|0.75|1.0|0.0|0.3333333333333333|1.0|0.5972222222222222|p1|p3|p6|p0|p1|p1|p1-p3-p6-p0-p1-p1
1492|58|4|0.5|0.75|1.0|0.0|0.6666666666666666|0.0|0.4861111111111111|p1|p3|p6|p0|p2|p0|p1-p3-p6-p0-p2-p0
1493|59|5|0.5|0.75|1.0|0.0|0.6666666666666666|1.0|0.6527777777777778|p1|p3|p6|p0|p2|p1|p1-p3-p6-p0-p2-p1
1494|58|4|0.5|0.75|1.0|0.0|1.0|0.0|0.5416666666666666|p1|p3|p6|p0|p3|p0|p1-p3-p6-p0-p3-p0
1495|59|5|0.5|0.75|1.0|0.0|1.0|1.0|0.7083333333333334|p1|p3|p6|p0|p3|p1|p1-p3-p6-p0-p3-p1
1496|60|4|0.5|0.75|1.0|0.5|0.0|0.0|0.4583333333333333|p1|p3|p6|p1|p0|p0|p1-p3-p6-p1-p0-p0
1497|61|5|0.5|0.75|1.0|0.5|0.0|1.0|0.625|p1|p3|p6|p1|p0|p1|p1-p3-p6-p1-p0-p1
1498|62|5|0.5|0.75|1.0|0.5|0.3333333333333333|0.0|0.513888888888889|p1|p3|p6|p1|p1|p0|p1-p3-p6-p1-p1-p0
1499|63|6|0.5|0.75|1.0|0.5|0.3333333333333333|1.0|0.6805555555555557|p1|p3|p6|p1|p1|p1|p1-p3-p6-p1-p1-p1
1500|62|5|0.5|0.75|1.0|0.5|0.6666666666666666|0.0|0.5694444444444444|p1|p3|p6|p1|p2|p0|p1-p3-p6-p1-p2-p0
1501|63|6|0.5|0.75|1.0|0.5|0.6666666666666666|1.0|0.736111111111111|p1|p3|p6|p1|p2|p1|p1-p3-p6-p1-p2-p1
1502|62|5|0.5|0.75|1.0|0.5|1.0|0.0|0.625|p1|p3|p6|p1|p3|p0|p1-p3-p6-p1-p3-p0
1503|63|6|0.5|0.75|1.0|0.5|1.0|1.0|0.7916666666666666|p1|p3|p6|p1|p3|p1|p1-p3-p6-p1-p3-p1
1504|60|4|0.5|0.75|1.0|1.0|0.0|0.0|0.5416666666666666|p1|p3|p6|p2|p0|p0|p1-p3-p6-p2-p0-p0
1505|61|5|0.5|0.75|1.0|1.0|0.0|1.0|0.7083333333333334|p1|p3|p6|p2|p0|p1|p1-p3-p6-p2-p0-p1
1506|62|5|0.5|0.75|1.0|1.0|0.3333333333333333|0.0|0.5972222222222222|p1|p3|p6|p2|p1|p0|p1-p3-p6-p2-p1-p0
1507|63|6|0.5|0.75|1.0|1.0|0.3333333333333333|1.0|0.763888888888889|p1|p3|p6|p2|p1|p1|p1-p3-p6-p2-p1-p1
1508|62|5|0.5|0.75|1.0|1.0|0.6666666666666666|0.0|0.6527777777777778|p1|p3|p6|p2|p2|p0|p1-p3-p6-p2-p2-p0
1509|63|6|0.5|0.75|1.0|1.0|0.6666666666666666|1.0|0.8194444444444443|p1|p3|p6|p2|p2|p1|p1-p3-p6-p2-p2-p1
1510|62|5|0.5|0.75|1.0|1.0|1.0|0.0|0.7083333333333334|p1|p3|p6|p2|p3|p0|p1-p3-p6-p2-p3-p0
1511|63|6|0.5|0.75|1.0|1.0|1.0|1.0|0.875|p1|p3|p6|p2|p3|p1|p1-p3-p6-p2-p3-p1
1512|48|2|0.5|1.0|0.0|0.0|0.0|0.0|0.25|p1|p4|p0|p0|p0|p0|p1-p4-p0-p0-p0-p0
1513|49|3|0.5|1.0|0.0|0.0|0.0|1.0|0.4166666666666667|p1|p4|p0|p0|p0|p1|p1-p4-p0-p0-p0-p1
1514|50|3|0.5|1.0|0.0|0.0|0.3333333333333333|0.0|0.3055555555555555|p1|p4|p0|p0|p1|p0|p1-p4-p0-p0-p1-p0
1515|51|4|0.5|1.0|0.0|0.0|0.3333333333333333|1.0|0.4722222222222221|p1|p4|p0|p0|p1|p1|p1-p4-p0-p0-p1-p1
1516|50|3|0.5|1.0|0.0|0.0|0.6666666666666666|0.0|0.3611111111111111|p1|p4|p0|p0|p2|p0|p1-p4-p0-p0-p2-p0
1517|51|4|0.5|1.0|0.0|0.0|0.6666666666666666|1.0|0.5277777777777778|p1|p4|p0|p0|p2|p1|p1-p4-p0-p0-p2-p1
1518|50|3|0.5|1.0|0.0|0.0|1.0|0.0|0.4166666666666667|p1|p4|p0|p0|p3|p0|p1-p4-p0-p0-p3-p0
1519|51|4|0.5|1.0|0.0|0.0|1.0|1.0|0.5833333333333334|p1|p4|p0|p0|p3|p1|p1-p4-p0-p0-p3-p1
1520|52|3|0.5|1.0|0.0|0.5|0.0|0.0|0.3333333333333333|p1|p4|p0|p1|p0|p0|p1-p4-p0-p1-p0-p0
1521|53|4|0.5|1.0|0.0|0.5|0.0|1.0|0.5|p1|p4|p0|p1|p0|p1|p1-p4-p0-p1-p0-p1
1522|54|4|0.5|1.0|0.0|0.5|0.3333333333333333|0.0|0.3888888888888889|p1|p4|p0|p1|p1|p0|p1-p4-p0-p1-p1-p0
1523|55|5|0.5|1.0|0.0|0.5|0.3333333333333333|1.0|0.5555555555555556|p1|p4|p0|p1|p1|p1|p1-p4-p0-p1-p1-p1
1524|54|4|0.5|1.0|0.0|0.5|0.6666666666666666|0.0|0.4444444444444444|p1|p4|p0|p1|p2|p0|p1-p4-p0-p1-p2-p0
1525|55|5|0.5|1.0|0.0|0.5|0.6666666666666666|1.0|0.611111111111111|p1|p4|p0|p1|p2|p1|p1-p4-p0-p1-p2-p1
1526|54|4|0.5|1.0|0.0|0.5|1.0|0.0|0.5|p1|p4|p0|p1|p3|p0|p1-p4-p0-p1-p3-p0
1527|55|5|0.5|1.0|0.0|0.5|1.0|1.0|0.6666666666666666|p1|p4|p0|p1|p3|p1|p1-p4-p0-p1-p3-p1
1528|52|3|0.5|1.0|0.0|1.0|0.0|0.0|0.4166666666666667|p1|p4|p0|p2|p0|p0|p1-p4-p0-p2-p0-p0
1529|53|4|0.5|1.0|0.0|1.0|0.0|1.0|0.5833333333333334|p1|p4|p0|p2|p0|p1|p1-p4-p0-p2-p0-p1
1530|54|4|0.5|1.0|0.0|1.0|0.3333333333333333|0.0|0.4722222222222222|p1|p4|p0|p2|p1|p0|p1-p4-p0-p2-p1-p0
1531|55|5|0.5|1.0|0.0|1.0|0.3333333333333333|1.0|0.638888888888889|p1|p4|p0|p2|p1|p1|p1-p4-p0-p2-p1-p1
1532|54|4|0.5|1.0|0.0|1.0|0.6666666666666666|0.0|0.5277777777777778|p1|p4|p0|p2|p2|p0|p1-p4-p0-p2-p2-p0
1533|55|5|0.5|1.0|0.0|1.0|0.6666666666666666|1.0|0.6944444444444443|p1|p4|p0|p2|p2|p1|p1-p4-p0-p2-p2-p1
1534|54|4|0.5|1.0|0.0|1.0|1.0|0.0|0.5833333333333334|p1|p4|p0|p2|p3|p0|p1-p4-p0-p2-p3-p0
1535|55|5|0.5|1.0|0.0|1.0|1.0|1.0|0.75|p1|p4|p0|p2|p3|p1|p1-p4-p0-p2-p3-p1
1536|56|3|0.5|1.0|0.1666666666666666|0.0|0.0|0.0|0.2777777777777778|p1|p4|p1|p0|p0|p0|p1-p4-p1-p0-p0-p0
1537|57|4|0.5|1.0|0.1666666666666666|0.0|0.0|1.0|0.4444444444444445|p1|p4|p1|p0|p0|p1|p1-p4-p1-p0-p0-p1
1538|58|4|0.5|1.0|0.1666666666666666|0.0|0.3333333333333333|0.0|0.3333333333333333|p1|p4|p1|p0|p1|p0|p1-p4-p1-p0-p1-p0
1539|59|5|0.5|1.0|0.1666666666666666|0.0|0.3333333333333333|1.0|0.5|p1|p4|p1|p0|p1|p1|p1-p4-p1-p0-p1-p1
1540|58|4|0.5|1.0|0.1666666666666666|0.0|0.6666666666666666|0.0|0.3888888888888889|p1|p4|p1|p0|p2|p0|p1-p4-p1-p0-p2-p0
1541|59|5|0.5|1.0|0.1666666666666666|0.0|0.6666666666666666|1.0|0.5555555555555556|p1|p4|p1|p0|p2|p1|p1-p4-p1-p0-p2-p1
1542|58|4|0.5|1.0|0.1666666666666666|0.0|1.0|0.0|0.4444444444444445|p1|p4|p1|p0|p3|p0|p1-p4-p1-p0-p3-p0
1543|59|5|0.5|1.0|0.1666666666666666|0.0|1.0|1.0|0.6111111111111112|p1|p4|p1|p0|p3|p1|p1-p4-p1-p0-p3-p1
1544|60|4|0.5|1.0|0.1666666666666666|0.5|0.0|0.0|0.3611111111111111|p1|p4|p1|p1|p0|p0|p1-p4-p1-p1-p0-p0
1545|61|5|0.5|1.0|0.1666666666666666|0.5|0.0|1.0|0.5277777777777778|p1|p4|p1|p1|p0|p1|p1-p4-p1-p1-p0-p1
1546|62|5|0.5|1.0|0.1666666666666666|0.5|0.3333333333333333|0.0|0.4166666666666667|p1|p4|p1|p1|p1|p0|p1-p4-p1-p1-p1-p0
1547|63|6|0.5|1.0|0.1666666666666666|0.5|0.3333333333333333|1.0|0.5833333333333334|p1|p4|p1|p1|p1|p1|p1-p4-p1-p1-p1-p1
1548|62|5|0.5|1.0|0.1666666666666666|0.5|0.6666666666666666|0.0|0.4722222222222222|p1|p4|p1|p1|p2|p0|p1-p4-p1-p1-p2-p0
1549|63|6|0.5|1.0|0.1666666666666666|0.5|0.6666666666666666|1.0|0.638888888888889|p1|p4|p1|p1|p2|p1|p1-p4-p1-p1-p2-p1
1550|62|5|0.5|1.0|0.1666666666666666|0.5|1.0|0.0|0.5277777777777778|p1|p4|p1|p1|p3|p0|p1-p4-p1-p1-p3-p0
1551|63|6|0.5|1.0|0.1666666666666666|0.5|1.0|1.0|0.6944444444444445|p1|p4|p1|p1|p3|p1|p1-p4-p1-p1-p3-p1
1552|60|4|0.5|1.0|0.1666666666666666|1.0|0.0|0.0|0.4444444444444445|p1|p4|p1|p2|p0|p0|p1-p4-p1-p2-p0-p0
1553|61|5|0.5|1.0|0.1666666666666666|1.0|0.0|1.0|0.6111111111111112|p1|p4|p1|p2|p0|p1|p1-p4-p1-p2-p0-p1
1554|62|5|0.5|1.0|0.1666666666666666|1.0|0.3333333333333333|0.0|0.5000000000000001|p1|p4|p1|p2|p1|p0|p1-p4-p1-p2-p1-p0
1555|63|6|0.5|1.0|0.1666666666666666|1.0|0.3333333333333333|1.0|0.6666666666666666|p1|p4|p1|p2|p1|p1|p1-p4-p1-p2-p1-p1
1556|62|5|0.5|1.0|0.1666666666666666|1.0|0.6666666666666666|0.0|0.5555555555555556|p1|p4|p1|p2|p2|p0|p1-p4-p1-p2-p2-p0
1557|63|6|0.5|1.0|0.1666666666666666|1.0|0.6666666666666666|1.0|0.7222222222222223|p1|p4|p1|p2|p2|p1|p1-p4-p1-p2-p2-p1
1558|62|5|0.5|1.0|0.1666666666666666|1.0|1.0|0.0|0.6111111111111112|p1|p4|p1|p2|p3|p0|p1-p4-p1-p2-p3-p0
1559|63|6|0.5|1.0|0.1666666666666666|1.0|1.0|1.0|0.7777777777777778|p1|p4|p1|p2|p3|p1|p1-p4-p1-p2-p3-p1
1560|56|3|0.5|1.0|0.3333333333333333|0.0|0.0|0.0|0.3055555555555555|p1|p4|p2|p0|p0|p0|p1-p4-p2-p0-p0-p0
1561|57|4|0.5|1.0|0.3333333333333333|0.0|0.0|1.0|0.4722222222222221|p1|p4|p2|p0|p0|p1|p1-p4-p2-p0-p0-p1
1562|58|4|0.5|1.0|0.3333333333333333|0.0|0.3333333333333333|0.0|0.3611111111111111|p1|p4|p2|p0|p1|p0|p1-p4-p2-p0-p1-p0
1563|59|5|0.5|1.0|0.3333333333333333|0.0|0.3333333333333333|1.0|0.5277777777777778|p1|p4|p2|p0|p1|p1|p1-p4-p2-p0-p1-p1
1564|58|4|0.5|1.0|0.3333333333333333|0.0|0.6666666666666666|0.0|0.4166666666666667|p1|p4|p2|p0|p2|p0|p1-p4-p2-p0-p2-p0
1565|59|5|0.5|1.0|0.3333333333333333|0.0|0.6666666666666666|1.0|0.5833333333333334|p1|p4|p2|p0|p2|p1|p1-p4-p2-p0-p2-p1
1566|58|4|0.5|1.0|0.3333333333333333|0.0|1.0|0.0|0.4722222222222221|p1|p4|p2|p0|p3|p0|p1-p4-p2-p0-p3-p0
1567|59|5|0.5|1.0|0.3333333333333333|0.0|1.0|1.0|0.6388888888888888|p1|p4|p2|p0|p3|p1|p1-p4-p2-p0-p3-p1
1568|60|4|0.5|1.0|0.3333333333333333|0.5|0.0|0.0|0.3888888888888888|p1|p4|p2|p1|p0|p0|p1-p4-p2-p1-p0-p0
1569|61|5|0.5|1.0|0.3333333333333333|0.5|0.0|1.0|0.5555555555555555|p1|p4|p2|p1|p0|p1|p1-p4-p2-p1-p0-p1
1570|62|5|0.5|1.0|0.3333333333333333|0.5|0.3333333333333333|0.0|0.4444444444444444|p1|p4|p2|p1|p1|p0|p1-p4-p2-p1-p1-p0
1571|63|6|0.5|1.0|0.3333333333333333|0.5|0.3333333333333333|1.0|0.611111111111111|p1|p4|p2|p1|p1|p1|p1-p4-p2-p1-p1-p1
1572|62|5|0.5|1.0|0.3333333333333333|0.5|0.6666666666666666|0.0|0.4999999999999999|p1|p4|p2|p1|p2|p0|p1-p4-p2-p1-p2-p0
1573|63|6|0.5|1.0|0.3333333333333333|0.5|0.6666666666666666|1.0|0.6666666666666666|p1|p4|p2|p1|p2|p1|p1-p4-p2-p1-p2-p1
1574|62|5|0.5|1.0|0.3333333333333333|0.5|1.0|0.0|0.5555555555555555|p1|p4|p2|p1|p3|p0|p1-p4-p2-p1-p3-p0
1575|63|6|0.5|1.0|0.3333333333333333|0.5|1.0|1.0|0.7222222222222222|p1|p4|p2|p1|p3|p1|p1-p4-p2-p1-p3-p1
1576|60|4|0.5|1.0|0.3333333333333333|1.0|0.0|0.0|0.4722222222222221|p1|p4|p2|p2|p0|p0|p1-p4-p2-p2-p0-p0
1577|61|5|0.5|1.0|0.3333333333333333|1.0|0.0|1.0|0.6388888888888888|p1|p4|p2|p2|p0|p1|p1-p4-p2-p2-p0-p1
1578|62|5|0.5|1.0|0.3333333333333333|1.0|0.3333333333333333|0.0|0.5277777777777778|p1|p4|p2|p2|p1|p0|p1-p4-p2-p2-p1-p0
1579|63|6|0.5|1.0|0.3333333333333333|1.0|0.3333333333333333|1.0|0.6944444444444443|p1|p4|p2|p2|p1|p1|p1-p4-p2-p2-p1-p1
1580|62|5|0.5|1.0|0.3333333333333333|1.0|0.6666666666666666|0.0|0.5833333333333333|p1|p4|p2|p2|p2|p0|p1-p4-p2-p2-p2-p0
1581|63|6|0.5|1.0|0.3333333333333333|1.0|0.6666666666666666|1.0|0.75|p1|p4|p2|p2|p2|p1|p1-p4-p2-p2-p2-p1
1582|62|5|0.5|1.0|0.3333333333333333|1.0|1.0|0.0|0.6388888888888888|p1|p4|p2|p2|p3|p0|p1-p4-p2-p2-p3-p0
1583|63|6|0.5|1.0|0.3333333333333333|1.0|1.0|1.0|0.8055555555555555|p1|p4|p2|p2|p3|p1|p1-p4-p2-p2-p3-p1
1584|56|3|0.5|1.0|0.5|0.0|0.0|0.0|0.3333333333333333|p1|p4|p3|p0|p0|p0|p1-p4-p3-p0-p0-p0
1585|57|4|0.5|1.0|0.5|0.0|0.0|1.0|0.5|p1|p4|p3|p0|p0|p1|p1-p4-p3-p0-p0-p1
1586|58|4|0.5|1.0|0.5|0.0|0.3333333333333333|0.0|0.3888888888888889|p1|p4|p3|p0|p1|p0|p1-p4-p3-p0-p1-p0
1587|59|5|0.5|1.0|0.5|0.0|0.3333333333333333|1.0|0.5555555555555556|p1|p4|p3|p0|p1|p1|p1-p4-p3-p0-p1-p1
1588|58|4|0.5|1.0|0.5|0.0|0.6666666666666666|0.0|0.4444444444444444|p1|p4|p3|p0|p2|p0|p1-p4-p3-p0-p2-p0
1589|59|5|0.5|1.0|0.5|0.0|0.6666666666666666|1.0|0.611111111111111|p1|p4|p3|p0|p2|p1|p1-p4-p3-p0-p2-p1
1590|58|4|0.5|1.0|0.5|0.0|1.0|0.0|0.5|p1|p4|p3|p0|p3|p0|p1-p4-p3-p0-p3-p0
1591|59|5|0.5|1.0|0.5|0.0|1.0|1.0|0.6666666666666666|p1|p4|p3|p0|p3|p1|p1-p4-p3-p0-p3-p1
1592|60|4|0.5|1.0|0.5|0.5|0.0|0.0|0.4166666666666667|p1|p4|p3|p1|p0|p0|p1-p4-p3-p1-p0-p0
1593|61|5|0.5|1.0|0.5|0.5|0.0|1.0|0.5833333333333334|p1|p4|p3|p1|p0|p1|p1-p4-p3-p1-p0-p1
1594|62|5|0.5|1.0|0.5|0.5|0.3333333333333333|0.0|0.4722222222222222|p1|p4|p3|p1|p1|p0|p1-p4-p3-p1-p1-p0
1595|63|6|0.5|1.0|0.5|0.5|0.3333333333333333|1.0|0.638888888888889|p1|p4|p3|p1|p1|p1|p1-p4-p3-p1-p1-p1
1596|62|5|0.5|1.0|0.5|0.5|0.6666666666666666|0.0|0.5277777777777778|p1|p4|p3|p1|p2|p0|p1-p4-p3-p1-p2-p0
1597|63|6|0.5|1.0|0.5|0.5|0.6666666666666666|1.0|0.6944444444444443|p1|p4|p3|p1|p2|p1|p1-p4-p3-p1-p2-p1
1598|62|5|0.5|1.0|0.5|0.5|1.0|0.0|0.5833333333333334|p1|p4|p3|p1|p3|p0|p1-p4-p3-p1-p3-p0
1599|63|6|0.5|1.0|0.5|0.5|1.0|1.0|0.75|p1|p4|p3|p1|p3|p1|p1-p4-p3-p1-p3-p1
1600|60|4|0.5|1.0|0.5|1.0|0.0|0.0|0.5|p1|p4|p3|p2|p0|p0|p1-p4-p3-p2-p0-p0
1601|61|5|0.5|1.0|0.5|1.0|0.0|1.0|0.6666666666666666|p1|p4|p3|p2|p0|p1|p1-p4-p3-p2-p0-p1
1602|62|5|0.5|1.0|0.5|1.0|0.3333333333333333|0.0|0.5555555555555556|p1|p4|p3|p2|p1|p0|p1-p4-p3-p2-p1-p0
1603|63|6|0.5|1.0|0.5|1.0|0.3333333333333333|1.0|0.7222222222222223|p1|p4|p3|p2|p1|p1|p1-p4-p3-p2-p1-p1
1604|62|5|0.5|1.0|0.5|1.0|0.6666666666666666|0.0|0.611111111111111|p1|p4|p3|p2|p2|p0|p1-p4-p3-p2-p2-p0
1605|63|6|0.5|1.0|0.5|1.0|0.6666666666666666|1.0|0.7777777777777777|p1|p4|p3|p2|p2|p1|p1-p4-p3-p2-p2-p1
1606|62|5|0.5|1.0|0.5|1.0|1.0|0.0|0.6666666666666666|p1|p4|p3|p2|p3|p0|p1-p4-p3-p2-p3-p0
1607|63|6|0.5|1.0|0.5|1.0|1.0|1.0|0.8333333333333334|p1|p4|p3|p2|p3|p1|p1-p4-p3-p2-p3-p1
1608|56|3|0.5|1.0|0.6666666666666666|0.0|0.0|0.0|0.3611111111111111|p1|p4|p4|p0|p0|p0|p1-p4-p4-p0-p0-p0
1609|57|4|0.5|1.0|0.6666666666666666|0.0|0.0|1.0|0.5277777777777778|p1|p4|p4|p0|p0|p1|p1-p4-p4-p0-p0-p1
1610|58|4|0.5|1.0|0.6666666666666666|0.0|0.3333333333333333|0.0|0.4166666666666667|p1|p4|p4|p0|p1|p0|p1-p4-p4-p0-p1-p0
1611|59|5|0.5|1.0|0.6666666666666666|0.0|0.3333333333333333|1.0|0.5833333333333334|p1|p4|p4|p0|p1|p1|p1-p4-p4-p0-p1-p1
1612|58|4|0.5|1.0|0.6666666666666666|0.0|0.6666666666666666|0.0|0.4722222222222221|p1|p4|p4|p0|p2|p0|p1-p4-p4-p0-p2-p0
1613|59|5|0.5|1.0|0.6666666666666666|0.0|0.6666666666666666|1.0|0.6388888888888888|p1|p4|p4|p0|p2|p1|p1-p4-p4-p0-p2-p1
1614|58|4|0.5|1.0|0.6666666666666666|0.0|1.0|0.0|0.5277777777777778|p1|p4|p4|p0|p3|p0|p1-p4-p4-p0-p3-p0
1615|59|5|0.5|1.0|0.6666666666666666|0.0|1.0|1.0|0.6944444444444443|p1|p4|p4|p0|p3|p1|p1-p4-p4-p0-p3-p1
1616|60|4|0.5|1.0|0.6666666666666666|0.5|0.0|0.0|0.4444444444444444|p1|p4|p4|p1|p0|p0|p1-p4-p4-p1-p0-p0
1617|61|5|0.5|1.0|0.6666666666666666|0.5|0.0|1.0|0.611111111111111|p1|p4|p4|p1|p0|p1|p1-p4-p4-p1-p0-p1
1618|62|5|0.5|1.0|0.6666666666666666|0.5|0.3333333333333333|0.0|0.5|p1|p4|p4|p1|p1|p0|p1-p4-p4-p1-p1-p0
1619|63|6|0.5|1.0|0.6666666666666666|0.5|0.3333333333333333|1.0|0.6666666666666666|p1|p4|p4|p1|p1|p1|p1-p4-p4-p1-p1-p1
1620|62|5|0.5|1.0|0.6666666666666666|0.5|0.6666666666666666|0.0|0.5555555555555555|p1|p4|p4|p1|p2|p0|p1-p4-p4-p1-p2-p0
1621|63|6|0.5|1.0|0.6666666666666666|0.5|0.6666666666666666|1.0|0.7222222222222222|p1|p4|p4|p1|p2|p1|p1-p4-p4-p1-p2-p1
1622|62|5|0.5|1.0|0.6666666666666666|0.5|1.0|0.0|0.611111111111111|p1|p4|p4|p1|p3|p0|p1-p4-p4-p1-p3-p0
1623|63|6|0.5|1.0|0.6666666666666666|0.5|1.0|1.0|0.7777777777777777|p1|p4|p4|p1|p3|p1|p1-p4-p4-p1-p3-p1
1624|60|4|0.5|1.0|0.6666666666666666|1.0|0.0|0.0|0.5277777777777778|p1|p4|p4|p2|p0|p0|p1-p4-p4-p2-p0-p0
1625|61|5|0.5|1.0|0.6666666666666666|1.0|0.0|1.0|0.6944444444444443|p1|p4|p4|p2|p0|p1|p1-p4-p4-p2-p0-p1
1626|62|5|0.5|1.0|0.6666666666666666|1.0|0.3333333333333333|0.0|0.5833333333333334|p1|p4|p4|p2|p1|p0|p1-p4-p4-p2-p1-p0
1627|63|6|0.5|1.0|0.6666666666666666|1.0|0.3333333333333333|1.0|0.75|p1|p4|p4|p2|p1|p1|p1-p4-p4-p2-p1-p1
1628|62|5|0.5|1.0|0.6666666666666666|1.0|0.6666666666666666|0.0|0.6388888888888888|p1|p4|p4|p2|p2|p0|p1-p4-p4-p2-p2-p0
1629|63|6|0.5|1.0|0.6666666666666666|1.0|0.6666666666666666|1.0|0.8055555555555555|p1|p4|p4|p2|p2|p1|p1-p4-p4-p2-p2-p1
1630|62|5|0.5|1.0|0.6666666666666666|1.0|1.0|0.0|0.6944444444444443|p1|p4|p4|p2|p3|p0|p1-p4-p4-p2-p3-p0
1631|63|6|0.5|1.0|0.6666666666666666|1.0|1.0|1.0|0.861111111111111|p1|p4|p4|p2|p3|p1|p1-p4-p4-p2-p3-p1
1632|56|3|0.5|1.0|0.8333333333333334|0.0|0.0|0.0|0.3888888888888889|p1|p4|p5|p0|p0|p0|p1-p4-p5-p0-p0-p0
1633|57|4|0.5|1.0|0.8333333333333334|0.0|0.0|1.0|0.5555555555555556|p1|p4|p5|p0|p0|p1|p1-p4-p5-p0-p0-p1
1634|58|4|0.5|1.0|0.8333333333333334|0.0|0.3333333333333333|0.0|0.4444444444444445|p1|p4|p5|p0|p1|p0|p1-p4-p5-p0-p1-p0
1635|59|5|0.5|1.0|0.8333333333333334|0.0|0.3333333333333333|1.0|0.6111111111111112|p1|p4|p5|p0|p1|p1|p1-p4-p5-p0-p1-p1
1636|58|4|0.5|1.0|0.8333333333333334|0.0|0.6666666666666666|0.0|0.5|p1|p4|p5|p0|p2|p0|p1-p4-p5-p0-p2-p0
1637|59|5|0.5|1.0|0.8333333333333334|0.0|0.6666666666666666|1.0|0.6666666666666666|p1|p4|p5|p0|p2|p1|p1-p4-p5-p0-p2-p1
1638|58|4|0.5|1.0|0.8333333333333334|0.0|1.0|0.0|0.5555555555555556|p1|p4|p5|p0|p3|p0|p1-p4-p5-p0-p3-p0
1639|59|5|0.5|1.0|0.8333333333333334|0.0|1.0|1.0|0.7222222222222223|p1|p4|p5|p0|p3|p1|p1-p4-p5-p0-p3-p1
1640|60|4|0.5|1.0|0.8333333333333334|0.5|0.0|0.0|0.4722222222222222|p1|p4|p5|p1|p0|p0|p1-p4-p5-p1-p0-p0
1641|61|5|0.5|1.0|0.8333333333333334|0.5|0.0|1.0|0.638888888888889|p1|p4|p5|p1|p0|p1|p1-p4-p5-p1-p0-p1
1642|62|5|0.5|1.0|0.8333333333333334|0.5|0.3333333333333333|0.0|0.5277777777777778|p1|p4|p5|p1|p1|p0|p1-p4-p5-p1-p1-p0
1643|63|6|0.5|1.0|0.8333333333333334|0.5|0.3333333333333333|1.0|0.6944444444444445|p1|p4|p5|p1|p1|p1|p1-p4-p5-p1-p1-p1
1644|62|5|0.5|1.0|0.8333333333333334|0.5|0.6666666666666666|0.0|0.5833333333333334|p1|p4|p5|p1|p2|p0|p1-p4-p5-p1-p2-p0
1645|63|6|0.5|1.0|0.8333333333333334|0.5|0.6666666666666666|1.0|0.75|p1|p4|p5|p1|p2|p1|p1-p4-p5-p1-p2-p1
1646|62|5|0.5|1.0|0.8333333333333334|0.5|1.0|0.0|0.638888888888889|p1|p4|p5|p1|p3|p0|p1-p4-p5-p1-p3-p0
1647|63|6|0.5|1.0|0.8333333333333334|0.5|1.0|1.0|0.8055555555555557|p1|p4|p5|p1|p3|p1|p1-p4-p5-p1-p3-p1
1648|60|4|0.5|1.0|0.8333333333333334|1.0|0.0|0.0|0.5555555555555556|p1|p4|p5|p2|p0|p0|p1-p4-p5-p2-p0-p0
1649|61|5|0.5|1.0|0.8333333333333334|1.0|0.0|1.0|0.7222222222222223|p1|p4|p5|p2|p0|p1|p1-p4-p5-p2-p0-p1
1650|62|5|0.5|1.0|0.8333333333333334|1.0|0.3333333333333333|0.0|0.6111111111111112|p1|p4|p5|p2|p1|p0|p1-p4-p5-p2-p1-p0
1651|63|6|0.5|1.0|0.8333333333333334|1.0|0.3333333333333333|1.0|0.7777777777777778|p1|p4|p5|p2|p1|p1|p1-p4-p5-p2-p1-p1
1652|62|5|0.5|1.0|0.8333333333333334|1.0|0.6666666666666666|0.0|0.6666666666666666|p1|p4|p5|p2|p2|p0|p1-p4-p5-p2-p2-p0
1653|63|6|0.5|1.0|0.8333333333333334|1.0|0.6666666666666666|1.0|0.8333333333333334|p1|p4|p5|p2|p2|p1|p1-p4-p5-p2-p2-p1
1654|62|5|0.5|1.0|0.8333333333333334|1.0|1.0|0.0|0.7222222222222223|p1|p4|p5|p2|p3|p0|p1-p4-p5-p2-p3-p0
